Id, Name, TrackingID, Creative, Clicks, Impressions, DateStamp
45672, 300x250, _BL6bd8ba4__, 45672_SELC_4.5.17_728x90_WildWheelofWinnings_BL6bd8ba4__, 64, 64885, 4/5/2017 12:00:00 AM
45672, 300x250, _BL6bd8ba4__, 45672_SELC_Casino_3.1.17_320x50_GEneric_BL6bd8ba4__, 19, 44153, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_09.01.16_160x600_Splashdown_Evergreen_BL3123117__, 1, 2152, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_09.01.16_300x250_Splashdown_Evergreen_BL3123117__, 5, 13585, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_09.01.16_300x600_Splashdown_Evergreen_BL3123117__, 1, 1368, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_09.01.16_320x50_Splashdown_Evergreen_BL3123117__, 3, 6115, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_09.01.16_728x90_Splashdown_Evergreen_BL3123117__, 9, 23679, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_12.15.16_300x250_WinterEscape_BL3123117__, 0, 1, 4/5/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_12.15.16_300x600_WinterEscape_BL3123117__, 0, 1, 4/2/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_12.15.16_728x90_WinterEscape_BL3123117__, 0, 1, 4/3/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_12.20.16_1300x250_GiziEarlyBird_BL3123117__, 2, 17276, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_12.20.16_160x600_728x90_BL3123117__, 3, 4764, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_12.20.16_160x600_GiziEarlyBird_BL3123117__, 2, 2300, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_12.20.16_300x600_GiziEarlyBird_BL3123117__, 0, 1927, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_3.22.17_160x600_FamilyFun_BL3123117__, 8, 4603, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_3.22.17_300x250_FamilyFun_BL3123117__, 3, 6368, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_3.22.17_300x600_FamilyFun_BL3123117__, 5, 971, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_3.22.17_728x90_FamilyFun_BL3123117__, 17, 14473, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_3.31.17_160x600_FlingIntoSpring_BL3123117__, 18, 18347, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_3.31.17_300x250_FlingIntoSpring_BL3123117__, 4, 9812, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_3.31.17_300x600_FlingIntoSpring_BL3123117__, 1, 1466, 4/1/2017 12:00:00 AM
45673, 300x250, _BL3123117__, 45673_SEWPH_3.31.17_728x90_FlingIntoSpring_BL3123117__, 6, 9761, 4/1/2017 12:00:00 AM
45753, 300x250, _BL3c9c7d5__, 45753_The_Elevation_Group_3.24.17_160x600_BL3c9c7d5__, 2, 2178, 4/1/2017 12:00:00 AM
45753, 300x250, _BL3c9c7d5__, 45753_The_Elevation_Group_3.24.17_300x250_BL3c9c7d5__, 22, 28819, 4/1/2017 12:00:00 AM
45753, 300x250, _BL3c9c7d5__, 45753_The_Elevation_Group_3.24.17_320x50_BL3c9c7d5__, 41, 30160, 4/1/2017 12:00:00 AM
45753, 300x250, _BL3c9c7d5__, 45753_The_Elevation_Group_3.24.17_728x90_BL3c9c7d5__, 4, 8324, 4/1/2017 12:00:00 AM
45753, 300x250, _BL3c9c7d5__, 45753_The_Elevation_Group_4.12.17_160x600_BL3c9c7d5__, 2, 1767, 4/13/2017 12:00:00 AM
45753, 300x250, _BL3c9c7d5__, 45753_The_Elevation_Group_4.12.17_300x250_BL3c9c7d5__, 20, 21793, 4/12/2017 12:00:00 AM
45753, 300x250, _BL3c9c7d5__, 45753_The_Elevation_Group_4.12.17_320x50_BL3c9c7d5__, 66, 39257, 4/12/2017 12:00:00 AM
45753, 300x250, _BL3c9c7d5__, 45753_The_Elevation_Group_4.12.17_728x90_BL3c9c7d5__, 6, 9151, 4/13/2017 12:00:00 AM
45901, 300x600, _BL46bd653__, 45901_Eagle_Hearing_2.17.17_300x600_BL46bd653__, 1, 7293, 4/1/2017 12:00:00 AM
45901, 300x600, _BL46bd653__, 45901_Eagle_Hearing_2.17.17_320x50_BL46bd653__, 16, 24522, 4/1/2017 12:00:00 AM
45901, 300x600, _BL46bd653__, 45901_Eagle_Hearing_9.7.16_300x250 V2_BL46bd653__, 5, 8311, 4/1/2017 12:00:00 AM
45901, 300x600, _BL46bd653__, 45901_Eagle_Hearing_9.7.16_300x250_BL46bd653__, 9, 21943, 4/1/2017 12:00:00 AM
45901, 300x600, _BL46bd653__, 45901_Eagle_Hearing_9.7.16_728x90 V2_BL46bd653__, 5, 8116, 4/1/2017 12:00:00 AM
45901, 300x600, _BL46bd653__, 45901_Eagle_Hearing_9.7.16_728x90_BL46bd653__, 14, 21888, 4/1/2017 12:00:00 AM
0, , , 45913_Premier Motorsports_5.12.16_160x600 Patoon, 3, 4128, 4/1/2017 12:00:00 AM
0, , , 45913_Premier Motorsports_5.12.16_160x600 Wake, 3, 2257, 4/1/2017 12:00:00 AM
0, , , 45913_Premier Motorsports_5.12.16_300x250 Patoon, 27, 15786, 4/1/2017 12:00:00 AM
0, , , 45913_Premier Motorsports_5.12.16_300x250 Wake, 18, 17650, 4/1/2017 12:00:00 AM
0, , , 45913_Premier Motorsports_5.12.16_728x90 Patoon, 10, 14125, 4/1/2017 12:00:00 AM
0, , , 45913_Premier Motorsports_5.12.16_728x90 Wake, 1, 2261, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_and_Warner_6.1.16_160x600_Haystack_BL33056f6__, 0, 3, 4/5/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_and_Warner_6.1.16_160x600_Rubiks_BL33056f6__, 0, 3, 4/5/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_and_Warner_6.1.16_300x250_Haystack_BL33056f6__, 0, 3, 4/5/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_and_Warner_6.1.16_300x250_Rubiks_BL33056f6__, 0, 3, 4/5/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_and_Warner_6.1.16_300x250_Slots_BL33056f6__, 0, 3, 4/5/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_and_Warner_6.1.16_300x600_Haystack_BL33056f6__, 0, 3, 4/5/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_and_Warner_6.1.16_300x600_Rubiks_BL33056f6__, 0, 3, 4/5/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_and_Warner_6.1.16_300x600_Slots_BL33056f6__, 0, 3, 4/5/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_and_Warner_6.1.16_728x90_haystack_BL33056f6__, 0, 3, 4/5/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.10.17_Find_Cube_300x600_BL33056f6__, 21, 20928, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.10.17_Find_Cube_320x50_BL33056f6__, 8, 11272, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.10.17_FindAgent_Cube_300x250_BL33056f6__, 89, 128879, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.10.17_FindAgent_Cube_728x90_BL33056f6__, 42, 92766, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.10.17_FindAgent_Parking_300x250_BL33056f6__, 75, 147227, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.10.17_FindAgent_Parking_300x600_BL33056f6__, 3, 3345, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.10.17_FindAgent_Parking_320x50_BL33056f6__, 49, 61330, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.10.17_FindAgent_Parking_728x90_BL33056f6__, 39, 77664, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.10.17_Learn_Cars_160x600_BL33056f6__, 8, 20737, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.10.17_Learn_Cube_160x600_BL33056f6__, 34, 37479, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Barrington_300x250_BL33056f6__, 5, 6034, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Barrington_300x600_BL33056f6__, 0, 241, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Barrington_320x50_BL33056f6__, 5, 3125, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Barrington_728x90_BL33056f6__, 2, 1697, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_CityNorth_300x250_BL33056f6__, 59, 29201, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_CityNorth_300x600_BL33056f6__, 1, 184, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_CityNorth_320x50_BL33056f6__, 352, 116218, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_CityNorth_728x90_BL33056f6__, 0, 749, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_DownersGrove_300x250_BL33056f6__, 4, 4954, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_DownersGrove_300x600_BL33056f6__, 0, 115, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_DownersGrove_320x50_BL33056f6__, 41, 20085, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_DownersGrove_728x90_BL33056f6__, 0, 835, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Edgebrook_300x250_BL33056f6__, 4, 3264, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Edgebrook_300x600_BL33056f6__, 0, 97, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Edgebrook_320x50_BL33056f6__, 9, 4810, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Edgebrook_728x90_BL33056f6__, 0, 489, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Evanston_300x250_BL33056f6__, 4, 13179, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Evanston_300x600_BL33056f6__, 0, 975, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Evanston_320x50_BL33056f6__, 58, 28847, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Evanston_728x90_BL33056f6__, 1, 7363, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_FarNorthwest_300x250_BL33056f6__, 5, 5603, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_FarNorthwest_300x600_BL33056f6__, 0, 183, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_FarNorthwest_320x50_BL33056f6__, 15, 8129, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_FarNorthwest_728x90_BL33056f6__, 0, 1295, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_FoxValley_300x250_BL33056f6__, 2, 4029, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_FoxValley_300x600_BL33056f6__, 0, 144, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_FoxValley_320x50_BL33056f6__, 3, 3122, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_FoxValley_728x90_BL33056f6__, 0, 1102, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Frankfort_300x250_BL33056f6__, 4, 5060, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Frankfort_300x600_BL33056f6__, 1, 53, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Frankfort_320x50_BL33056f6__, 24, 11185, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Frankfort_728x90_BL33056f6__, 0, 400, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Glenbrook_300x250_BL33056f6__, 8, 5210, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Glenbrook_300x600_BL33056f6__, 1, 107, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Glenbrook_320x50_BL33056f6__, 4, 2787, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Glenbrook_728x90_BL33056f6__, 1, 682, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_GlenEllyn_300x250_BL33056f6__, 2, 3173, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_GlenEllyn_300x600_BL33056f6__, 0, 101, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_GlenEllyn_320x50_BL33056f6__, 1, 2640, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_GlenEllyn_728x90_BL33056f6__, 0, 579, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_GoldCoast_300x250_BL33056f6__, 7, 11116, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_GoldCoast_300x600_BL33056f6__, 0, 61, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_GoldCoast_320x50_BL33056f6__, 100, 53574, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_GoldCoast_728x90_BL33056f6__, 0, 400, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Highland_300x250_BL33056f6__, 3, 3036, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Highland_300x600_BL33056f6__, 0, 110, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Highland_320x50_BL33056f6__, 10, 4542, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Highland_728x90_BL33056f6__, 0, 1235, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Hinsdale_300x250_BL33056f6__, 7, 7240, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Hinsdale_300x600_BL33056f6__, 0, 109, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Hinsdale_320x50_BL33056f6__, 8, 9371, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Hinsdale_728x90_BL33056f6__, 1, 581, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_LaGrange_300x250_BL33056f6__, 2, 5506, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_LaGrange_300x600_BL33056f6__, 0, 247, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_LaGrange_320x50_BL33056f6__, 5, 4050, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_LaGrange_728x90_BL33056f6__, 2, 2771, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Libertyville_300x250_BL33056f6__, 11, 7444, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Libertyville_300x600_BL33056f6__, 0, 102, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Libertyville_320x50_BL33056f6__, 12, 9506, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Libertyville_728x90_BL33056f6__, 0, 518, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_LincolnPark_300x250_BL33056f6__, 2, 2496, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_LincolnPark_300x600_BL33056f6__, 0, 180, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_LincolnPark_320x50_BL33056f6__, 9, 3815, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_LincolnPark_728x90_BL33056f6__, 0, 1035, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Naperville_300x250_BL33056f6__, 6, 11271, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Naperville_300x600_BL33056f6__, 0, 886, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Naperville_320x50_BL33056f6__, 99, 35673, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Naperville_728x90_BL33056f6__, 6, 7237, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Northwestern_300x250_BL33056f6__, 8, 13774, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Northwestern_300x600_BL33056f6__, 1, 1428, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Northwestern_320x50_BL33056f6__, 5, 3283, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Northwestern_728x90_BL33056f6__, 9, 11717, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_OakPark_300x250_BL33056f6__, 33, 21201, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_OakPark_300x600_BL33056f6__, 0, 415, 4/2/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_OakPark_320x50_BL33056f6__, 60, 32087, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_OakPark_728x90_BL33056f6__, 3, 3119, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Orland_300x250_BL33056f6__, 3, 4332, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Orland_300x600_BL33056f6__, 0, 10, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Orland_320x50_BL33056f6__, 8, 5501, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Orland_728x90_BL33056f6__, 0, 44, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Palatine_300x250_BL33056f6__, 1, 2334, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Palatine_300x600_BL33056f6__, 1, 154, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Palatine_320x50_BL33056f6__, 1, 953, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Palatine_728x90_BL33056f6__, 1, 932, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Plainfield_300x250_BL33056f6__, 51, 31877, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Plainfield_300x600_BL33056f6__, 0, 118, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Plainfield_320x50_BL33056f6__, 68, 37595, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Plainfield_728x90_BL33056f6__, 0, 1344, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Randall_300x250_BL33056f6__, 4, 5642, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Randall_320x50_BL33056f6__, 44, 18383, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Randall_728x90_BL33056f6__, 0, 4, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Schaumburg_300x250_BL33056f6__, 19, 13577, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Schaumburg_300x600_BL33056f6__, 0, 129, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Schaumburg_320x50_BL33056f6__, 40, 23108, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Schaumburg_728x90_BL33056f6__, 0, 818, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_SouthLoop_300x250_BL33056f6__, 3, 8337, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_SouthLoop_300x600_BL33056f6__, 0, 112, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_SouthLoop_320x50_BL33056f6__, 62, 32492, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_SouthLoop_728x90_BL33056f6__, 1, 853, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Winnetka_300x250_BL33056f6__, 1, 2779, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Winnetka_300x600_BL33056f6__, 0, 199, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Winnetka_320x50_BL33056f6__, 3, 1406, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.17.17_BT_Winnetka_728x90_BL33056f6__, 1, 1467, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_15sec_Car_BL33056f6__, 21, 6434, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_15sec_Cube_BL33056f6__, 381, 89699, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_30sec_BL33056f6__, 149, 39539, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_LaGrange_BL33056f6__, 21, 2150, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_Libertyville_BL33056f6__, 29, 3776, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_LincolnPark_BL33056f6__, 43, 5964, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_Naperville_BL33056f6__, 33, 4144, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_Northwest_BL33056f6__, 35, 7190, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_OakPark_BL33056f6__, 36, 2492, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_OrlandPark_BL33056f6__, 30, 3053, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_Palatine_BL33056f6__, 19, 2726, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_Plainfield_BL33056f6__, 35, 3596, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_RandallRoad_BL33056f6__, 22, 1957, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_Schaumburg_BL33056f6__, 33, 5149, 4/1/2017 12:00:00 AM
